CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
51.786.271/0001-55;2024-03-01;1;2024-04-15;RAIZZ DESENV FII;2023-09-29;INVESTIDOR PROFISSIONAL;;40361;N;N;;Logística;;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
51.802.350/0001-02;2024-01-01;1;2024-02-15;VBI CRED MULTI FII;2023-10-05;INVESTIDORES EM GERAL;;1980026;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2028-10-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
51.802.350/0001-02;2024-02-01;1;2024-03-15;VBI CRED MULTI FII;2023-10-05;INVESTIDORES EM GERAL;;1980026;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2028-10-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
51.802.350/0001-02;2024-03-01;1;2024-04-15;VBI CRED MULTI FII;2023-10-05;INVESTIDORES EM GERAL;;1980026;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2028-10-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
51.868.778/0001-58;2024-01-01;1;2024-02-14;PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-11-13;INVESTIDORES EM GERAL;BRPMISCTF006;12500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
51.868.778/0001-58;2024-02-01;1;2024-03-15;PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-11-13;INVESTIDORES EM GERAL;BRPMISCTF006;12500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
51.868.778/0001-58;2024-03-01;1;2024-04-15;PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-11-13;INVESTIDORES EM GERAL;BRPMISCTF006;12500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
51.870.412/0001-13;2024-01-01;1;2024-02-15;FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB;2023-11-17;INVESTIDORES EM GERAL;BRVRTMCTF003;11895853;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO FATOR S.A.;33644196000106;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499100;;;www.fator.com.br;fundosimobiliarios@fator.com.br
51.870.412/0001-13;2024-02-01;1;2024-03-15;FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB;2023-11-17;INVESTIDORES EM GERAL;BRVRTMCTF003;11895853;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO FATOR S.A.;33644196000106;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br
51.870.412/0001-13;2024-03-01;1;2024-04-10;FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB;2023-11-17;INVESTIDORES EM GERAL;BRVRTMCTF003;11895853;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO FATOR S.A.;33644196000106;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br
51.889.479/0001-08;2024-01-01;1;2024-02-07;FLORESTA FUNDO DE INVESTIMENTO IMOBILIARIO;2024-01-24;INVESTIDOR PROFISSIONAL;;3200;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;40434681000110;Rua Dr. Rubens Gomes Bueno;691;Conjunto 131;Várzea de Baixo;São Paulo;SP;04730-903;+55 (11) 2626-9780;;;https://azumidtvm.com.br/;atendimento@azumidtvm.com.br
51.889.479/0001-08;2024-02-01;1;2024-03-05;FLORESTA FUNDO DE INVESTIMENTO IMOBILIARIO;2024-01-24;INVESTIDOR PROFISSIONAL;;15448.4400985;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;40434681000110;Rua Dr. Rubens Gomes Bueno;691;Conjunto 131;Várzea de Baixo;São Paulo;SP;04730-903;+55 (11) 2626-9780;;;https://azumidtvm.com.br/;atendimento@azumidtvm.com.br
51.889.479/0001-08;2024-03-01;1;2024-04-01;FLORESTA FUNDO DE INVESTIMENTO IMOBILIARIO;2024-01-24;INVESTIDOR PROFISSIONAL;;15951.75848552;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;40434681000110;Rua Dr. Rubens Gomes Bueno;691;Conjunto 131;Várzea de Baixo;São Paulo;SP;04730-903;+55 (11) 2626-9780;;;https://azumidtvm.com.br/;atendimento@azumidtvm.com.br
51.951.316/0001-08;2024-01-01;1;2024-02-15;MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-08;INVESTIDOR PROFISSIONAL;0;11786.61743036;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
51.951.316/0001-08;2024-02-01;1;2024-03-15;MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-08;INVESTIDOR PROFISSIONAL;0;11786.61743036;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
51.951.316/0001-08;2024-03-01;1;2024-04-15;MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-08;INVESTIDOR PROFISSIONAL;0;11786.61743036;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
51.991.587/0001-89;2024-01-01;1;2024-02-16;BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-29;INVESTIDOR QUALIFICADO;0;10322.92445499;N;N;Híbrido;Híbrido;Ativa;Determinado;2045-12-15;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
51.991.587/0001-89;2024-02-01;1;2024-03-15;BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-29;INVESTIDOR QUALIFICADO;0;10322.92445499;N;N;Híbrido;Híbrido;Ativa;Determinado;2045-12-15;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
51.991.587/0001-89;2024-03-01;1;2024-04-17;BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-29;INVESTIDOR QUALIFICADO;0;10322.92445499;N;N;Híbrido;Híbrido;Ativa;Determinado;2045-12-15;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
51.991.713/0001-03;2024-01-01;1;2024-02-15;BRIO COINVESTIMENTO JARDINS FII;2023-10-06;INVESTIDOR PROFISSIONAL;;6965;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2030-10-31;30/06;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
51.991.713/0001-03;2024-02-01;1;2024-03-13;BRIO COINVESTIMENTO JARDINS FII;2023-10-06;INVESTIDOR PROFISSIONAL;;6965;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2030-10-31;30/06;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
51.991.713/0001-03;2024-03-01;1;2024-04-11;BRIO COINVESTIMENTO JARDINS FII;2023-10-06;INVESTIDOR PROFISSIONAL;;6298;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2030-10-31;30/06;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
52.044.477/0001-72;2024-01-01;1;2024-02-15;NEX CREDITO AGRO FIAGRO IMOBILIARIO;2023-11-28;INVESTIDOR QUALIFICADO;;186585;N;N;;;;Indeterminado;;;N;N;N;N;S;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.044.477/0001-72;2024-02-01;2;2024-03-18;NEX CREDITO AGRO FIAGRO IMOBILIARIO;2023-11-28;INVESTIDOR QUALIFICADO;;186585;N;N;;;;Indeterminado;;;N;N;N;N;S;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.044.477/0001-72;2024-03-01;1;2024-04-17;NEX CREDITO AGRO FIAGRO IMOBILIARIO;2023-11-28;INVESTIDOR QUALIFICADO;BRNEXGCTF002;186585;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;;
52.101.897/0001-43;2024-01-01;1;2024-02-15;FII ZAVIT CRÉDITO IMOBILIÁRIO;2023-09-28;INVESTIDORES EM GERAL;;102500;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.101.897/0001-43;2024-02-01;2;2024-03-18;FII ZAVIT CRÉDITO IMOBILIÁRIO;2023-09-28;INVESTIDORES EM GERAL;;311270;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.101.897/0001-43;2024-03-01;2;2024-04-30;FII ZAVIT CRÉDITO IMOBILIÁRIO;2023-09-28;INVESTIDOR PROFISSIONAL;BRZAVCCTF007;2597348;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;;
52.102.990/0001-72;2024-01-01;1;2024-03-22;SANTA CLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-06;INVESTIDOR PROFISSIONAL;;113000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MÉRITO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;41592532000142;Rua Funchal;418;21 andar;Vila Olimpia;São Paulo;SP;04551060;(11) 3386-2555;;;www.meritodtvm.com.br;marcos.ikuno@meritodtvm.com.br
52.102.990/0001-72;2024-02-01;1;2024-03-22;SANTA CLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-01-26;INVESTIDOR PROFISSIONAL;;113000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MÉRITO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;41592532000142;Rua Funchal;418;21 andar;Vila Olimpia;São Paulo;SP;04551060;(11) 3386-2555;;;www.meritodtvm.com.br;marcos.ikuno@meritodtvm.com.br
52.102.990/0001-72;2024-03-01;1;2024-04-17;SANTA CLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-01-26;INVESTIDOR PROFISSIONAL;;178000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MÉRITO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;41592532000142;Rua Funchal;418;21 andar;Vila Olimpia;São Paulo;SP;04551060;(11) 3386-2555;;;www.meritodtvm.com.br;marcos.ikuno@meritodtvm.com.br
52.219.978/0001-42;2024-01-01;1;2024-02-09;KINEA OPORTUNIDADES REAL ESTATE FII;2023-12-01;INVESTIDORES EM GERAL;BRKORECTF012;9625000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
52.219.978/0001-42;2024-02-01;1;2024-03-14;KINEA OPORTUNIDADES REAL ESTATE FII;2023-12-01;INVESTIDORES EM GERAL;BRKORECTF012;9625000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
52.219.978/0001-42;2024-03-01;1;2024-04-11;KINEA OPORTUNIDADES REAL ESTATE FII;2023-12-01;INVESTIDORES EM GERAL;BRKORECTF012;9625000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
52.227.760/0001-30;2024-01-01;1;2024-02-15;SUNO MULT FII;2023-09-29;INVESTIDORES EM GERAL;;7418243;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;01/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
52.227.760/0001-30;2024-02-01;1;2024-03-15;SUNO MULT FII;2023-09-29;INVESTIDORES EM GERAL;;7418243;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;01/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
52.227.760/0001-30;2024-03-01;1;2024-04-15;SUNO MULT FII;2023-09-29;INVESTIDORES EM GERAL;;7418243;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;01/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
52.241.939/0001-41;2024-01-01;1;2024-02-15;FII OUTLET SANTA MARIA;2023-09-28;INVESTIDORES EM GERAL;;29800;N;N;Renda;Outros;Ativa;Indeterminado;;;N;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.241.939/0001-41;2024-02-01;1;2024-03-16;FII OUTLET SANTA MARIA;2023-09-28;INVESTIDORES EM GERAL;;29800;N;N;Renda;Outros;Ativa;Indeterminado;;;N;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
52.241.939/0001-41;2024-03-01;1;2024-04-17;FII OUTLET SANTA MARIA;2023-09-28;INVESTIDORES EM GERAL;;40042.1491;N;N;Renda;Outros;Ativa;Indeterminado;;29/12;N;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;;
52.270.671/0001-76;2024-03-01;1;2024-04-11;ITAÚ TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-03-12;INVESTIDORES EM GERAL;BRITRICTF008;6250000;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
52.309.832/0001-98;2024-01-01;1;2024-02-09;PILAR FII;2023-09-29;INVESTIDOR QUALIFICADO;;10000;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
52.309.832/0001-98;2024-02-01;1;2024-03-15;PILAR FII;2023-09-29;INVESTIDOR QUALIFICADO;;10000;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
52.309.832/0001-98;2024-03-01;1;2024-04-15;PILAR FII;2023-09-29;INVESTIDOR QUALIFICADO;;10000;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
52.321.885/0001-24;2024-01-01;1;2024-02-16;R8 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-28;INVESTIDOR QUALIFICADO;0;22534.5769592;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
52.321.885/0001-24;2024-02-01;1;2024-03-15;R8 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-28;INVESTIDOR QUALIFICADO;0;22539.91260916;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
52.321.885/0001-24;2024-03-01;1;2024-04-17;R8 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-28;INVESTIDOR QUALIFICADO;0;22553.28749985;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br
52.324.762/0001-47;2024-01-01;1;2024-02-15;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS IV;2023-09-29;INVESTIDOR PROFISSIONAL;;402311;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Determinado;2030-09-29;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS SA;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
52.324.762/0001-47;2024-02-01;1;2024-03-15;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS IV;2023-09-29;INVESTIDOR PROFISSIONAL;;402311;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Determinado;2030-09-29;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS SA;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
52.324.762/0001-47;2024-03-01;1;2024-04-17;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS IV;2023-09-29;INVESTIDOR PROFISSIONAL;;402311;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Determinado;2030-09-29;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS SA;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
52.353.292/0001-40;2024-01-01;1;2024-02-15;BTG RE STRUCT FII;2023-12-28;INVESTIDOR PROFISSIONAL;;550000;N;N;;Títulos e Val. Mob.;;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
52.353.292/0001-40;2024-02-01;1;2024-03-15;BTG RE STRUCT FII;2023-12-28;INVESTIDOR PROFISSIONAL;;550000;N;N;;Títulos e Val. Mob.;;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
52.353.292/0001-40;2024-03-01;1;2024-04-15;BTG RE STRUCT FII;2023-12-28;INVESTIDOR PROFISSIONAL;;550000;N;N;;Títulos e Val. Mob.;;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
